Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Menarche	7/238	0.6455428802946075	0.9999943618639584	0	0	0.9127654497733237	0.3994842504194968	FTO;FLRT2;WSCD1;INSC;SMARCAD1;SPDL1;SOX6
Fatty Acids	2/68	0.6464500807704118	0.9999943618639584	0	0	0.9134469696969697	0.39849973406807815	GRIA1;KCNIP4
Parathyroid Hormone	2/68	0.6464500807704118	0.9999943618639584	0	0	0.9134469696969697	0.39849973406807815	CYP24A1;SYF2
Bupropion	1/32	0.6482621275334146	0.9999943618639584	0	0	0.9726234210658748	0.42159349070772806	WDFY4
Joint Instability	1/32	0.6482621275334146	0.9999943618639584	0	0	0.9726234210658748	0.42159349070772806	NOTCH4
Candesartan	1/32	0.6482621275334146	0.9999943618639584	0	0	0.9726234210658748	0.42159349070772806	C3ORF56
gamma-Tocopherol	3/104	0.6532281528331488	0.9999943618639584	0	0	0.8951331752893599	0.3811735028342493	SHC3;PALM2-AKAP2;AKAP2
Apolipoprotein A-I	1/33	0.6595709650796885	0.9999943618639584	0	0	0.9421801872074883	0.39210308490571216	FLRT2
Communication Disorders	1/33	0.6595709650796885	0.9999943618639584	0	0	0.9421801872074883	0.39210308490571216	IRX5
Intra-Abdominal Fat	1/33	0.6595709650796885	0.9999943618639584	0	0	0.9421801872074883	0.39210308490571216	C15ORF54
Plaque, Atherosclerotic	3/105	0.6595966591420857	0.9999943618639584	0	0	0.8863113320445549	0.3688178570035223	RBFOX1;IRX5;AJAP1
Antipsychotic Agents	2/70	0.662079945486855	0.9999943618639584	0	0	0.8864889705882353	0.3655605408466285	RBFOX1;QKI
Paliperidone Palmitate	6/209	0.6656718195600857	0.9999943618639584	0	0	0.8901849614276419	0.36226833067233877	RBFOX1;SERPINA1;KCNIP1;KCNMB1;CHCHD6;JDP2
Clozapine	3/106	0.6658803061636646	0.9999943618639584	0	0	0.8776607867268335	0.3568966734715242	HLA-B;PBX2;AGER
Aggression	2/71	0.6696843346339514	0.9999943618639584	0	0	0.8735960144927536	0.35026729112995125	GRIA1;OPCML
Polychlorinated Biphenyls	2/71	0.6696843346339514	0.9999943618639584	0	0	0.8735960144927536	0.35026729112995125	HLTF;QKI
Fetal Hemoglobin	6/210	0.670148147129175	0.9999943618639584	0	0	0.8857750647428783	0.35453720587294435	TMEM132D;WFDC1;PAX3;ATP2C2;FAM92B;R3HDM1
13,16,19-Docosatrienoic Acid	1/34	0.6705167548713342	0.9999943618639584	0	0	0.9135819978253675	0.3651647431634973	C15ORF54
Hypospadias	1/34	0.6705167548713342	0.9999943618639584	0	0	0.9135819978253675	0.3651647431634973	IRX5
Sleep Initiation And Maintenance Disorders	1/34	0.6705167548713342	0.9999943618639584	0	0	0.9135819978253675	0.3651647431634973	PRIMA1
Attention Deficit Disorder With Hyperactivity	15/510	0.6722964469774315	0.9999943618639584	0	0	0.9116524092600647	0.36197696273862423	RBFOX1;KMT2A;KCNIP4;TSHZ2;CLEC17A;ANK3;ATP2C2;MPP6;HLA-DMA;IMMP2L;HLA-DMB;C9ORF47;BMPR1B;HLA-DQA2;BCAS1
Bronchodilator Agents	33/1095	0.6728376103001417	0.9999943618639584	0	0	0.9335300065866986	0.3699124513710785	GRIA1;SERPINA1;KCNG4;TSHZ3;DDX24;CLEC10A;PALM2;SERPINA10;SERPINA6;PWP1;ASGR2;FLRT2;TSPAN8;PPP4R4;FAM65B;SMYD3;SLC37A4;C3ORF56;TMEM14E;PACRG;KCNIP1;DNAAF1;COL22A1;KCNIP4;BTBD11;TXNRD3NB;CYP24A1;UROC1;SYF2;CRY1;HYOU1;LCP2;LGR5
Coronary Disease	10/345	0.6730777083040064	0.9999943618639584	0	0	0.8984980162478745	0.3557104143303978	FTO;GRIA1;RBFOX1;WSCD1;KIF26B;HLA-C;C6ORF10;ASB2;QKI;HLA-DQB1
Eyebrows	2/72	0.6771496615642761	0.9999943618639584	0	0	0.8610714285714286	0.3356998599399683	TSPAN8;PAX3
Cell Adhesion Molecules	3/108	0.6781930143259706	0.9999943618639584	0	0	0.8608540129666891	0.33428971388281664	IRX3;ZNF77;ZNF57
Adrenal Cortex Hormones	1/35	0.681111134214559	0.9999943618639584	0	0	0.8866660548774892	0.3405061819295701	IRX3
Thinness	1/35	0.681111134214559	0.9999943618639584	0	0	0.8866660548774892	0.3405061819295701	TAP2
Varicose Veins	2/73	0.6844770033616832	0.9999943618639584	0	0	0.848899647887324	0.3218180526740675	WSCD1;OSBPL3
Diabetes Mellitus, Type 2	12/416	0.6877648793358779	0.9999943618639584	0	0	0.8936350777934936	0.33449497728929795	FTO;TMEM132D;GINS2;TSPAN8;PALM2;SLC16A11;SVEP1;C16ORF74;LGR5;HLA-DQA1;SLC16A13;HLA-DQB1
Hypertrophy, Left Ventricular	4/145	0.6883699102671	0.9999943618639584	0	0	0.8544876497921252	0.3190904047135266	TDP2;KCNIP4;ACOT13;DCDC2
Angiography	1/36	0.6913653679518101	0.9999943618639584	0	0	0.8612881658123468	0.317890129595381	OPCML
Carotid Stenosis	1/36	0.6913653679518101	0.9999943618639584	0	0	0.8612881658123468	0.317890129595381	PRDM9
Death, Sudden, Cardiac	2/74	0.6916675110035436	0.9999943618639584	0	0	0.8370659722222222	0.30858429888816086	GRIA1;FLRT2
Dextroamphetamine	2/74	0.6916675110035436	0.9999943618639584	0	0	0.8370659722222222	0.30858429888816086	BRD2;HLA-DOA
Apolipoproteins B	2/75	0.6987224041588588	0.9999943618639584	0	0	0.825556506849315	0.2959634511467767	RBFOX1;PDE1C
Calcium	7/251	0.6991512665997631	0.9999943618639584	0	0	0.8635471795533755	0.3090533075961054	PRDM9;CYP24A1;RPLP1;FAM187B;C10ORF11;SLC13A5;OPCML
Telomere	1/37	0.7012903603998192	0.9999943618639584	0	0	0.8373201594730456	0.2971090492716297	SLC44A4
Erythrocyte Count	22/752	0.7037364373494108	0.9999943618639584	0	0	0.9054706142288997	0.31813834233101645	KRTAP9-7;DOCK4;KRTAP16-1;RBPMS;KCNIP1;KRTAP29-1;LMO4;KRTAP17-1;TSHZ2;KRT35;PAX3;C10ORF11;C15ORF54;KRT32;RHOBTB1;QKI;KRT36;CDK1;AP1S3;AVL9;SCG2;MICA
Gout	2/76	0.705642964821545	0.9999943618639584	0	0	0.8143581081081082	0.2839226032727317	RBFOX1;PDE1C
Anticoagulants	1/38	0.7108966667750022	0.9999943618639584	0	0	0.8146477210439769	0.2779807712475825	TSHZ2
Venous Thromboembolism	7/255	0.7145323122830088	0.9999943618639584	0	0	0.8494411988823978	0.28552017197857277	PRDM9;KCNE4;IRX3;ANK3;BCAS1;PAPPA2;OPCML
Cleft Palate	3/115	0.718628299450556	0.9999943618639584	0	0	0.806757209926224	0.26656147561781235	SEMA4D;NIPAL3;TMEM19
Hydrochlorothiazide	3/115	0.718628299450556	0.9999943618639584	0	0	0.806757209926224	0.26656147561781235	TAF1C;DNAAF1;IRF8
Multiple System Atrophy	1/39	0.7201945044050881	0.9999943618639584	0	0	0.7931685688480171	0.26034485906917176	AJAP1
Prion Diseases	1/39	0.7201945044050881	0.9999943618639584	0	0	0.7931685688480171	0.26034485906917176	ANK3
Eicosapentaenoic Acid	1/40	0.7291937636519796	0.9999943618639584	0	0	0.7727909116364654	0.24405957112658763	TSHZ3
Exanthema	1/40	0.7291937636519796	0.9999943618639584	0	0	0.7727909116364654	0.24405957112658763	COTL1
GRN Protein, Human	1/40	0.7291937636519796	0.9999943618639584	0	0	0.7727909116364654	0.24405957112658763	SEMA4D
Lamotrigine	1/40	0.7291937636519796	0.9999943618639584	0	0	0.7727909116364654	0.24405957112658763	COTL1
Body Weight Changes	3/117	0.7294301829166235	0.9999943618639584	0	0	0.7925212091261017	0.25003380093712335	GRIA1;KCNIP4;QKI
Age-Related Hearing Impairment 1	5/189	0.7294851124169907	0.9999943618639584	0	0	0.8179475803699406	0.2579940150619447	GRIA1;PIWIL1;RBFOX1;KCNIP1;DOCK2
Bilirubin	5/190	0.7336944284237109	0.9999943618639584	0	0	0.8134838134838135	0.25190555105489426	TMEM132D;RBFOX1;HLA-DOA;SLC1A6;HLA-DPA1
Brain	4/155	0.737161920779414	0.9999943618639584	0	0	0.797483858913409	0.24319087524072655	FLRT2;RPLP1;KCNIP4;C3ORF56
Alkaline Phosphatase	3/119	0.7399039625375033	0.9999943618639584	0	0	0.7787761049052938	0.23459452772356298	IMMP2L;PFDN4;GPLD1
Adiponectin	4/156	0.741708208351539	0.9999943618639584	0	0	0.7921960072595281	0.23670766262387777	FTO;COL22A1;GMNN;C6ORF62
Muscle, Skeletal	9/332	0.7425148329287246	0.9999943618639584	0	0	0.8378941499273693	0.24945150471151717	BRD2;RBFOX1;HLA-DMA;COL22A1;FLVCR2;CLEC17A;NCAPD3;VSTM4;BATF
Reading	1/42	0.7463345350465238	0.9999943618639584	0	0	0.7350176933906625	0.21505246231501002	CDK1
Alpha-Globulins	3/121	0.7500536015416563	0.9999943618639584	0	0	0.7654969364207846	0.22016503799202117	NPY;ATP2C2;MPP6
Lung Neoplasms	3/121	0.7500536015416563	0.9999943618639584	0	0	0.7654969364207846	0.22016503799202117	BAG6;HLA-DRB5;APOM
Choice Behavior	1/43	0.7544942847148609	0.9999943618639584	0	0	0.7174801277765396	0.2021195874329089	QKI
Endometriosis	1/43	0.7544942847148609	0.9999943618639584	0	0	0.7174801277765396	0.2021195874329089	PDE1C
Mortality	3/122	0.7550082301030423	0.9999943618639584	0	0	0.7590247366552255	0.21330616306512035	FTO;CRISPLD2;C15ORF54
Diabetic Retinopathy	1/44	0.7623919505533842	0.9999943618639584	0	0	0.7007582628886551	0.1901118518533592	RBFOX1
Leucine	1/44	0.7623919505533842	0.9999943618639584	0	0	0.7007582628886551	0.1901118518533592	GTF2E2
Natriuretic Peptide, Brain	1/45	0.7700359375240798	0.9999943618639584	0	0	0.6847964827684017	0.17894971104843332	KCNIP4
Pulse	3/126	0.7740394859498833	0.9999943618639584	0	0	0.734188327798771	0.18804941203026213	KCNE4;QKI;PRIMA1
Receptors, Interleukin-6	1/46	0.777434381795467	0.9999943618639584	0	0	0.6695441150979372	0.16856177160425037	PDE1C
Survival Rate	1/46	0.777434381795467	0.9999943618639584	0	0	0.6695441150979372	0.16856177160425037	GRIA1
Parkinson Disease	12/448	0.7779925286605391	0.9999943618639584	0	0	0.8266491917868065	0.20752065584238003	TMPRSS9;PTPRR;COL22A1;SYT10;KCNIP4;PAX3;HLA-DRA;BTNL2;SPATA19;HLA-DQA1;HLA-DRB1;HLA-DQB1
Rest	3/127	0.7786037077958657	0.9999943618639584	0	0	0.72822959260942	0.18224169972490964	KIF26B;ZNF556;ZNF57
Ghrelin	1/47	0.7845951588100849	0.9999943618639584	0	0	0.6549548938479278	0.1588838149615651	GRIA1
Brain Waves	1/48	0.7915258917299359	0.9999943618639584	0	0	0.6409864905234507	0.14985795456952522	UROC1
Overweight	1/48	0.7915258917299359	0.9999943618639584	0	0	0.6409864905234507	0.14985795456952522	COL22A1
Substance-Related Disorders	1/48	0.7915258917299359	0.9999943618639584	0	0	0.6409864905234507	0.14985795456952522	TMEM132D
Leukoaraiosis	4/168	0.7916702284275962	0.9999943618639584	0	0	0.733771695083722	0.17141666406800488	RBFOX1;WSCD1;RAPGEF1;BCAS1
Testosterone	4/169	0.7954606729375282	0.9999943618639584	0	0	0.7292865963712358	0.16688547370327902	SEMA4D;IRX3;SGTA;SLC39A3
Anxiety	1/49	0.7982339598772394	0.9999943618639584	0	0	0.6276001040041602	0.14143190620765295	GRIA1
Extraversion (Psychology)	1/49	0.7982339598772394	0.9999943618639584	0	0	0.6276001040041602	0.14143190620765295	RBFOX1
Factor VII	1/49	0.7982339598772394	0.9999943618639584	0	0	0.6276001040041602	0.14143190620765295	AJAP1
Carotid Artery Diseases	2/92	0.7993201069022089	0.9999943618639584	0	0	0.6690277777777778	0.14985806021889272	PAQR5;QKI
Prostate-Specific Antigen	2/93	0.804192239274417	0.9999943618639584	0	0	0.6616414835164836	0.14418288403021248	SERPINA3;LMO4
Tonsillectomy	1/50	0.8047265059063239	0.9999943618639584	0	0	0.6147601006081059	0.13355835534041063	HLA-B
alpha-Macroglobulins	1/50	0.8047265059063239	0.9999943618639584	0	0	0.6147601006081059	0.13355835534041063	QKI
Interleukin-18	1/51	0.8110104438829674	0.9999943618639584	0	0	0.6024336973478939	0.12619440546242758	HLA-B
Triiodothyronine	1/51	0.8110104438829674	0.9999943618639584	0	0	0.6024336973478939	0.12619440546242758	RBFOX1
Sodium	4/174	0.8135867233187399	0.9999943618639584	0	0	0.707652590816891	0.14599067752506514	SYT10;INSC;SOX6;VSX1
Dehydroepiandrosterone	2/95	0.8136220920657364	0.9999943618639584	0	0	0.6473454301075269	0.13352100306538425	ASCL4;COL22A1
25-Hydroxyvitamin D 2	1/52	0.8170924661349473	0.9999943618639584	0	0	0.5905906824508275	0.11930109723539076	FTO
Auditory Cortex	1/52	0.8170924661349473	0.9999943618639584	0	0	0.5905906824508275	0.11930109723539076	MED12L
Conscience	1/52	0.8170924661349473	0.9999943618639584	0	0	0.5905906824508275	0.11930109723539076	IGSF10
Autoimmune Diseases	2/96	0.81818327457298	0.9999943618639584	0	0	0.6404255319148936	0.12851349690310224	DDX6;TREH
CD40 Ligand	1/53	0.8229790510700472	0.9999943618639584	0	0	0.5792031681267251	0.11284298673019813	SPESP1
Cytokine Receptor Gp130	1/53	0.8229790510700472	0.9999943618639584	0	0	0.5792031681267251	0.11284298673019813	SLC15A4
Nose	1/53	0.8229790510700472	0.9999943618639584	0	0	0.5792031681267251	0.11284298673019813	PAX3
Melanoma	1/54	0.8286764691692443	0.9999943618639584	0	0	0.568245371324287	0.1067877764372805	FTO
Myocardial Infarction	24/885	0.8304838686521384	0.9999943618639584	0	0	0.8342974414487557	0.15496805811809347	TMEM132D;RBFOX1;KCNIP1;C9ORF152;KCNIP4;TSHZ2;C15ORF54;TXN;CST7;PWP1;QKI;PSMB9;GLT1D1;FLRT2;FAM196B;SYNDIG1;WDFY1;AP1S3;SOX6;BMPR1B;DOCK2;PDLIM5;BCAS1;PAPPA2
Chlorine	1/55	0.83419079020717	0.9999943618639584	0	0	0.557693418847865	0.10110598969377751	FAM135B
Body Weights And Measures	7/295	0.8390322617923562	0.9999943618639584	0	0	0.7299321959755031	0.12810756800324136	FTO;PACRG;FLRT2;HLA-B;TEX15;AIPL1;ZNF277
Cognition	2/101	0.8395205763886153	0.9999943618639584	0	0	0.6079229797979798	0.10634049712028684	LMO4;PALM2
Vitamin B 6	1/56	0.8395278893603897	0.9999943618639584	0	0	0.547525173734222	0.09577068421652245	FLRT2
Blood Flow Velocity	1/57	0.8446934537649454	0.9999943618639584	0	0	0.5377200802317808	0.0907571985242752	C10ORF11
Interleukin-10	1/57	0.8446934537649454	0.9999943618639584	0	0	0.5377200802317808	0.0907571985242752	PLCH1
Interleukin-1beta	1/57	0.8446934537649454	0.9999943618639584	0	0	0.5377200802317808	0.0907571985242752	TSHZ3
Lutein	1/58	0.8496929881579542	0.9999943618639584	0	0	0.5282590250978461	0.08604292781253156	FLRT2
gamma-Globulins	1/59	0.8545318209486825	0.9999943618639584	0	0	0.5191242132443918	0.08160712466169086	SMYD3
Vitamin A	1/60	0.8592151099121683	0.9999943618639584	0	0	0.5102990560300378	0.07743072192907004	AADACL2
Subcutaneous Fat	2/107	0.8621175201602334	0.9999943618639584	0	0	0.5730059523809524	0.08501327365866594	FTO;RBFOX1
Lycopene	1/61	0.8637478471979124	0.9999943618639584	0	0	0.5017680707228289	0.0734961752385428	FAM135B
Alcohol Drinking	3/151	0.8670933816024754	0.9999943618639584	0	0	0.6093769826164193	0.08690239923107687	TSHZ2;WFDC1;IGSF9B
Von Willebrand Factor	1/62	0.8681348654858098	0.9999943618639584	0	0	0.49351678985192193	0.06978732161740177	FLRT2
Hydrocortisone	2/109	0.8689777879757785	0.9999943618639584	0	0	0.5622371495327103	0.07895930027925031	TSHZ3;KCNAB1
Prostatic Neoplasms	13/529	0.8714338517019115	0.9999943618639584	0	0	0.7546924489468949	0.10385724177993118	IFI27L2;NOTCH4;C15ORF54;MLPH;PPP4R4;INSC;FLVCR2;COL6A3;SMYD3;AIPL1;SOX6;PDLIM5;OPCML
Fructose-Bisphosphate Aldolase	1/63	0.8723808420591133	0.9999943618639584	0	0	0.4855316793316894	0.06628925415140162	PRIMA1
Interleukin-8	1/63	0.8723808420591133	0.9999943618639584	0	0	0.4855316793316894	0.06628925415140162	PAX3
Potassium	4/194	0.87334511208453	0.9999943618639584	0	0	0.6325028873123247	0.08565637705825639	FTO;GRIA1;PAX3;AJAP1
Ankle Brachial Index	5/234	0.8743651546243534	0.9999943618639584	0	0	0.6556730854921747	0.08802882832900923	NOTCH4;SYT10;C6ORF10;PALM2-AKAP2;SLC15A4
Gastrointestinal Microbiome	6/273	0.874979713101564	0.9999943618639584	0	0	0.6745459684827927	0.09008870210841335	TSPAN8;WSCD1;COL22A1;COTL1;TLDC1;AJAP1
Celiac Disease	3/154	0.8756203403102518	0.9999943618639584	0	0	0.5971768802661443	0.07931863573938461	NOTCH4;C6ORF10;HLA-DQA1
Iron	14/568	0.8764642715373683	0.9999943618639584	0	0	0.7566741014969303	0.0997745461819785	KCNG4;TSHZ3;LMO4;IRX3;TSHZ2;CST7;AJAP1;WRN;CHCHD6;SYNDIG1;PLXNA1;KIAA0319;BCAS1;ADAD2
Endometrial Neoplasms	1/64	0.8764903046605643	0.9999943618639584	0	0	0.47780006438352773	0.06298820861982468	TDP2
Folic Acid	1/64	0.8764903046605643	0.9999943618639584	0	0	0.47780006438352773	0.06298820861982468	FSIP1
Urinalysis	1/64	0.8764903046605643	0.9999943618639584	0	0	0.47780006438352773	0.06298820861982468	C15ORF54
Antidepressive Agents	2/112	0.8786817991936905	0.9999943618639584	0	0	0.5468181818181819	0.07072133517470212	DOCK4;WDFY4
Cleft Lip	2/112	0.8786817991936905	0.9999943618639584	0	0	0.5468181818181819	0.07072133517470212	SEMA4D;TMEM19
Microbiota	1/65	0.8804676357765253	0.9999943618639584	0	0	0.4703100624024961	0.05987146252847197	COL22A1
Depressive Disorder, Major	1/66	0.8843170771766423	0.9999943618639584	0	0	0.4630505220208808	0.05692724413607862	ZNF333
Lithium	1/66	0.8843170771766423	0.9999943618639584	0	0	0.4630505220208808	0.05692724413607862	NOTCH4
Basophils	4/199	0.8854173979033829	0.9999943618639584	0	0	0.6161241057792782	0.07497990640253088	FLRT2;OSBPL3;IRX3;DFNA5
Tuberculosis	1/67	0.8880427352249726	0.9999943618639584	0	0	0.45601096771143573	0.054144650079673534	FAM65B
Antineoplastic Agents	6/280	0.8892019543376329	0.9999943618639584	0	0	0.657072028646192	0.07716055905396724	SERPINE2;FLRT2;FOXI1;SMARCAD1;C10ORF11;SOX6
Non-alcoholic Fatty Liver Disease	1/68	0.8916485840224191	0.9999943618639584	0	0	0.4491815493515263	0.05151357212736816	CELF5
Myopia	1/69	0.8951384706258801	0.9999943618639584	0	0	0.44255299623749655	0.049024629931073746	RBFOX1
Depressive Disorder	12/509	0.8957901003314266	0.9999943618639584	0	0	0.7228513940787583	0.0795491861744484	HLA-DMA;IMMP2L;DOCK4;HLA-DMB;KMT2A;KIF26B;CLEC17A;ANK3;HLA-DQA2;MPP6;QKI;AJAP1
Lipoproteins	1/70	0.8985161187608701	0.9999943618639584	0	0	0.4361165750977865	0.046669110887625175	WDFY4
Cardiovascular Diseases	4/206	0.9006289194522489	0.9999943618639584	0	0	0.5945560073248705	0.06222739724251921	TSPAN8;COL22A1;LGR5;OPCML
Loneliness	1/71	0.9017851326252723	0.9999943618639584	0	0	0.42986405170492537	0.044438915570642536	SYDE1
Maximal Midexpiratory Flow Rate	1/71	0.9017851326252723	0.9999943618639584	0	0	0.42986405170492537	0.044438915570642536	MED12L
Vitamin B 12	1/71	0.9017851326252723	0.9999943618639584	0	0	0.42986405170492537	0.044438915570642536	AJAP1
Drug Resistance	4/207	0.9026502048212797	0.9999943618639584	0	0	0.5915962753061446	0.060591391495490685	GRIA1;UCK1;RAPGEF1;MICA
Uric Acid	9/403	0.9033355376025349	0.9999943618639584	0	0	0.6843409435369404	0.06957093085602799	RBFOX1;SYF2;COL22A1;TAP2;DCDC2;C10ORF11;MPP6;WDFY4;GPLD1
Diabetes Mellitus	7/327	0.9037884749443674	0.9999943618639584	0	0	0.6558366141732284	0.0663443885145649	FTO;ASCL4;FLRT2;UPK2;SLC15A4;AJAP1;OPCML
Circadian Rhythm	2/121	0.9039491307469246	0.9999943618639584	0	0	0.5052258403361345	0.05101881254486947	GRIA1;ALG10
Transferrin	1/72	0.904949000886821	0.9999943618639584	0	0	0.4237876557315814	0.042326508097522475	IGSF10
Metabolism	7/329	0.9069724445437943	0.9999943618639584	0	0	0.6516946251283807	0.06363355527176151	SERPINA1;RNASEK;FBXO39;RNASEK-C17ORF49;SKIV2L;SLC13A5;PRRC2A
Epilepsy	1/73	0.9080111004187421	0.9999943618639584	0	0	0.4178800485352747	0.04032487112831581	COTL1
Liver Cirrhosis	1/73	0.9080111004187421	0.9999943618639584	0	0	0.4178800485352747	0.04032487112831581	CELF5
Subcutaneous Fat, Abdominal	1/74	0.9109746995734465	0.9999943618639584	0	0	0.41213429359092174	0.03842746510841172	OPCML
gamma-Glutamyltransferase	2/127	0.9179676543649796	0.9999943618639584	0	0	0.480825	0.04115531378909445	RBFOX1;NCMAP
Survival	1/77	0.9193056291388331	0.9999943618639584	0	0	0.39580425322276047	0.033301641880746434	C10ORF128
Aspartate Aminotransferases	3/174	0.9210334501309592	0.9999943618639584	0	0	0.5267825275238174	0.043332563909768446	GRIA1;SERPINE2;FZD10
Emotions	5/259	0.9217113698608767	0.9999943618639584	0	0	0.5903657647189706	0.04812847815490456	RBFOX1;PTPRR;SYT10;FAM64A;AIPL1
Lung Volume Measurements	22/893	0.9225591870129037	0.9999943618639584	0	0	0.7531461797711196	0.060706403195890955	PACRG;SERPINA1;DDX24;DNAAF1;PALM2;SERPINA10;KCNIP4;BTBD11;SERPINA6;AGER;NCR3;FLRT2;TSPAN8;SYF2;PPP4R4;CRY1;HYOU1;FAM65B;SLC37A4;HLA-DQA2;LGR5;HLA-DQB1
Gastrointestinal Neoplasms	2/131	0.9262199981038625	0.9999943618639584	0	0	0.4658187984496124	0.03570198010123108	COL6A3;HLA-DQA2
Inflammatory Bowel Diseases	10/463	0.9310693160591645	0.9999943618639584	0	0	0.660330566965658	0.047161833355852424	FTO;BRD2;RBFOX1;TMED10;CXCR5;FOS;FAM92B;HLA-DQA2;HLA-DQA1;HLA-DRB1
Triglycerides	27/1082	0.9322087933747901	0.9999943618639584	0	0	0.7616552999653219	0.05346703075413361	FTO;DOCK4;PRDM9;PDE1C;NOTCH4;PALM2;HPN;TSHZ2;C6ORF10;FLRT2;FAM65B;KRTAP1-3;MICB;ZRANB3;BRD2;PACRG;KCNIP4;HLA-B;C15ORF54;ANK3;QKI;AJAP1;KIAA1217;FAM135B;IRF8;RAB17;R3HDM1
Peripheral Nervous System Diseases	1/83	0.9337045675488128	0.9999943618639584	0	0	0.3667288154940832	0.02515583630659171	OPCML
Dimethylarginine	1/87	0.9418482223740257	0.9999943618639584	0	0	0.3495991002430795	0.02094488068490577	WFDC1
Body Fat Distribution	4/233	0.9438753566707676	0.9999943618639584	0	0	0.5237163077849721	0.03025046091406109	FTO;COL22A1;UBE4A;QKI
Vascular Calcification	2/142	0.9450572242864854	0.9999943618639584	0	0	0.4289732142857143	0.02424118991029809	SERPINA1;WDFY4
Motor Activity	1/89	0.945537390773562	0.9999943618639584	0	0	0.3416182101829528	0.01913125027216431	PFDN4
Serotonin Uptake Inhibitors	1/89	0.945537390773562	0.9999943618639584	0	0	0.3416182101829528	0.01913125027216431	KIF26B
Electromagnetic Radiation	2/144	0.9479493554264492	0.9999943618639584	0	0	0.42288732394366196	0.022605103887608457	AIPL1;KIAA0319
Resistin	1/93	0.9522293796341668	0.9999943618639584	0	0	0.3266974157227159	0.015991619030667883	PTPN3
Intelligence Tests	5/285	0.9535100669201482	0.9999943618639584	0	0	0.5348172235927338	0.02546013230815467	FTO;TMEM132D;RPLP1;PAX3;FFAR2
Lipoprotein(a)	5/285	0.9535100669201482	0.9999943618639584	0	0	0.5348172235927338	0.02546013230815467	IMMP2L;PALM2;ZFC3H1;FLVCR2;PAX3
Job Satisfaction	1/94	0.9537699107450769	0.9999943618639584	0	0	0.32316776542029424	0.015296441776662343	RPLP1
Cardiovascular Physiological Phenomena	4/242	0.953930688978772	0.9999943618639584	0	0	0.5036748241616396	0.023755451991750973	MBNL1;SUCNR1;LMO4;OPCML
Spondylitis, Ankylosing	1/96	0.9567037453825261	0.9999943618639584	0	0	0.31633139009770916	0.014001302268231802	MICA
Magnesium	1/97	0.9581001878038988	0.9999943618639584	0	0	0.313020020800832	0.013398172883365866	KIF26B
Personality Inventory	2/152	0.9581302876747206	0.9999943618639584	0	0	0.40016666666666667	0.017115732824272447	FLRT2;CRY1
Trypanosoma Cruzi	6/333	0.9585232576477076	0.9999943618639584	0	0	0.5490450637585829	0.02325834620262757	GRIA1;IMMP2L;DOCK4;JUP;DIRAS1;GNG7
Cell Survival	1/98	0.9594516556898871	0.9999943618639584	0	0	0.3097769271595606	0.012822704675602979	AIPL1
Colorectal Neoplasms	4/248	0.9596835760152673	0.9999943618639584	0	0	0.49113520735906263	0.020211027677575957	GRIA1;CYP24A1;TDP2;PFDN4
Hematocrit	5/292	0.95978042805783	0.9999943618639584	0	0	0.5215814548816042	0.021411305451511434	FTO;PACRG;IRX3;CELF5;QKI
Urine	7/377	0.9604130184766373	0.9999943618639584	0	0	0.5657203660353267	0.022850497519562245	KIAA1217;ARHGAP33;RBFOX1;IRF8;IGSF9B;SLIT2;AJAP1
Blood Cells	1/101	0.9632504447700462	0.9999943618639584	0	0	0.3004368174726989	0.011248905368293418	RHOBTB1
Tunica Media	3/207	0.9641324545273868	0.9999943618639584	0	0	0.4408082481819019	0.01610122340547723	PDE1C;SMYD3;SERPINA6
Conduct Disorder	1/102	0.964436020629063	0.9999943618639584	0	0	0.2974467493551227	0.010771077163384778	RBFOX1
Stress Disorders, Post-Traumatic	1/102	0.964436020629063	0.9999943618639584	0	0	0.2974467493551227	0.010771077163384778	HINFP
Blood Glucose	7/384	0.9652917723687447	0.9999943618639584	0	0	0.5550115917207962	0.0196057115250841	AADACL2;TMEM132D;PDE1C;WSCD1;OSBPL3;WDFY4;AJAP1
Platelet Aggregation	1/104	0.9666938224480034	0.9999943618639584	0	0	0.29164079184526603	0.009878882662720656	PAQR5
Lipoproteins, VLDL	5/301	0.966703949124202	0.9999943618639584	0	0	0.5054838983410412	0.017117193343699176	RBFOX1;PDE1C;LMO4;PAX3;C15ORF54
Dental Caries	2/161	0.9673031579814728	0.9999943618639584	0	0	0.37733883647798744	0.012543999108361242	AJAP1;OPCML
Citalopram	2/163	0.9690615374798134	0.9999943618639584	0	0	0.37261257763975153	0.011710156189742398	PDLIM5;PWP1
S-(3-hydroxypropyl)cysteine N-acetate	6/348	0.9691959690166649	0.9999943618639584	0	0	0.5245503696347787	0.01641236755723242	KIAA1217;RBFOX1;KCNE4;COL22A1;GNG7;MED12L
Anatomy	1/109	0.971731756596108	0.9999943618639584	0	0	0.27806667822268444	0.007973696356718282	OSBPL3
Blood Urea Nitrogen	1/110	0.9726440647668467	0.9999943618639584	0	0	0.27550129528116907	0.007641600333143832	CDK1
Insulin Resistance	5/315	0.9753205077318582	0.9999943618639584	0	0	0.48230110902921963	0.012052288066275183	CYP24A1;TSHZ3;CKS2;PFDN4;EIF1
