Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Angiotensin-Converting Enzyme Inhibitors	1/93	0.8818302500680051	0.9999951178411229	0	0	0.4678482108503271	0.05883458006260868	DPP6
Prostate-Specific Antigen	1/93	0.8818302500680051	0.9999951178411229	0	0	0.4678482108503271	0.05883458006260868	DYNLRB2
Breast Neoplasms	8/500	0.8824892635298932	0.9999951178411229	0	0	0.69626381657075	0.08703900408445478	C7ORF62;FGD4;PKIA;PDE4D;FAM46A;DNM1L;CDYL2;FBN1
Dental Caries	2/161	0.8826876874480859	0.9999951178411229	0	0	0.5407410506352062	0.06747574246858316	FZD1;C7ORF62
Liver Cirrhosis, Biliary	1/94	0.884519257498569	0.9999951178411229	0	0	0.46279379579408125	0.05678988643663586	GALNT13
Neuroblastoma	4/282	0.8847062131006967	0.9999951178411229	0	0	0.6174873019179311	0.0756419794042831	RXRA;PKIA;ARHGAP26;ATF6
Citalopram	2/163	0.88687541504968	0.9999951178411229	0	0	0.5339686824310366	0.06410334778493641	FOXD2;FAM46A
Autistic Disorder	8/505	0.8887513940824581	0.9999951178411229	0	0	0.6890782899645062	0.08126832881322209	PCSK2;NRP1;DPP6;COL5A1;KIAA0087;SNX10;LRRC4C;RNF121
Intelligence Tests	4/285	0.8895261995198721	0.9999951178411229	0	0	0.6107998002678946	0.07150408371353338	C7ORF71;PRDM15;KIAA0087;AMPH
Autoimmune Diseases	1/96	0.8897154794985146	0.9999951178411229	0	0	0.4530041918956684	0.05293514949327978	UBASH3A
Surveys And Questionnaires	1/97	0.8922254297200234	0.9999951178411229	0	0	0.4482623525073746	0.05111824933441957	ASTN2
Neuroticism	3/228	0.892618598696744	0.9999951178411229	0	0	0.5725037037037037	0.06503406801545496	NANOS2;MYPOP;NOVA2
Coronary Disease	5/345	0.8940004843594097	0.9999951178411229	0	0	0.6304818802521008	0.07064484025448979	RXRA;COL5A1;DMRTA1;FAM46A;OR51A7
Cell Survival	1/98	0.8946783784024082	0.9999951178411229	0	0	0.4436182830033756	0.04937071303133527	RXRA
Selenium	1/98	0.8946783784024082	0.9999951178411229	0	0	0.4436182830033756	0.04937071303133527	DYNC2H1
Leukoaraiosis	2/168	0.8967465284349077	0.9999951178411229	0	0	0.517751716399968	0.05642563508331484	C7ORF62;ZNF804B
Testosterone	2/169	0.8986221436882801	0.9999951178411229	0	0	0.5146248522909834	0.055009609183664265	WNK2;NINJ1
Precursor Cell Lymphoblastic Leukemia-Lymphoma	1/100	0.8994184087392296	0.9999951178411229	0	0	0.43461160275319566	0.04607184481647113	MYRIP
Psoriasis	4/292	0.9000939051063639	0.9999951178411229	0	0	0.595737441227419	0.0627050485938627	TRAF3IP2;REV3L;FYN;KIAA1919
Bipolar Disorder	11/675	0.9014857492449112	0.9999951178411229	0	0	0.7077393283541406	0.07340038482846653	ARHGAP8;PRR5-ARHGAP8;GRIK5;AMPH;FBLN1;DYNLRB2;CENPO;LRRC4C;PTRHD1;ABCG1;TTC39B
Blood Cells	1/101	0.9017079868806658	0.9999951178411229	0	0	0.43024336283185843	0.044514936328007355	CLPB
Pancreatic Neoplasms	2/174	0.9075334003621051	0.9999951178411229	0	0	0.49953591502088385	0.048467426554107934	MAP3K7;FAM149A
Menarche	3/238	0.908499465201983	0.9999951178411229	0	0	0.5478581560283688	0.052573005447482404	PCSK2;PKIA;COL11A1
Body Weight	13/788	0.909621086707247	0.9999951178411229	0	0	0.7156480938416422	0.06779130749477723	SPAG16;NRP1;SLC37A1;ARL15;COL11A1;BICD1;DPP6;WDR70;FAM172A;DYNLRB2;MAP3K7;CDH18;CCDC171
Plaque, Atherosclerotic	1/105	0.9103578813455332	0.9999951178411229	0	0	0.41361044928522805	0.03884525133850304	FAT1
Coronary Artery Disease	7/471	0.911805953528109	0.9999951178411229	0	0	0.6454934668316066	0.05959717360755829	SNX18;C7ORF71;COL5A1;KIAA0087;TSPEAR;MAP3K7;KIAA0825
Clozapine	1/106	0.9123989471181534	0.9999951178411229	0	0	0.4096502317741256	0.0375558904109675	KANSL2
Waist-Hip Ratio	7/473	0.9139004632870156	0.9999951178411229	0	0	0.6426557478011509	0.05786062066995808	PKIA;SNX10;FYN;DYNLRB2;STXBP6;SPATA5;ARHGAP12
Atrial Fibrillation	1/108	0.9163430076998476	0.9999951178411229	0	0	0.4019518650235713	0.03511633249337162	DMRTA1
Blood Urea Nitrogen	1/110	0.9201098644598505	0.9999951178411229	0	0	0.3945360071445969	0.032849935215095286	LRRC4C
Cleft Lip	1/112	0.9237074622838202	0.9999951178411229	0	0	0.38738738738738737	0.030743007561496453	PAPPA
Albumins	2/185	0.9246233812931992	0.9999951178411229	0	0	0.46924260598790785	0.03677397043266312	ARL15;DYNLRB2
Neoplasms	1/113	0.9254451741572995	0.9999951178411229	0	0	0.3839088179519595	0.029745404126784388	DMRTA1
Calcium	3/251	0.9259597727367055	0.9999951178411229	0	0	0.5187903225806452	0.03990767955404564	C11ORF40;OR52I1;TTC39B
Cleft Palate	1/115	0.9288030068101936	0.9999951178411229	0	0	0.3771347616829685	0.02785464976983674	PAPPA
Alkaline Phosphatase	1/119	0.9350726879562757	0.9999951178411229	0	0	0.36427553622318887	0.024454185242487037	PDE4D
Circadian Rhythm	1/121	0.9379977707136575	0.9999951178411229	0	0	0.35816740412979353	0.022925474123179183	C2ORF44
Energy Intake	1/123	0.9407913466061236	0.9999951178411229	0	0	0.35225953866241116	0.021499773382875426	NFE2L3
Smoking	15/938	0.9415681561085916	0.9999951178411229	0	0	0.6910164888169904	0.04160509565175869	GALNT13;VWF;AMD1;KIAA0087;SNX10;MYRIP;FSCB;TMC3;CDYL2;CEACAM3;SNX18;OR52R1;PAPPA;DDI1;ASTN2
Cytokines	1/125	0.9434593153719856	0.9999951178411229	0	0	0.3465422495004282	0.020169464503697828	PDE4D
Receptors, Tumor Necrosis Factor	1/125	0.9434593153719856	0.9999951178411229	0	0	0.3465422495004282	0.020169464503697828	NCOA1
Lung Volume Measurements	14/893	0.9457972275446306	0.9999951178411229	0	0	0.6772865209740827	0.03774320021195684	SPAG16;GALNT13;CLPB;PDE4D;KIAA0087;SNX10;DEPDC1B;C7ORF71;RIN3;ASTN2;LRRC4C;KIAA0825;PDE9A;RPRM
Dermatitis, Atopic	1/127	0.9460073125719498	0.9999951178411229	0	0	0.3410064615816828	0.01892755681926972	DMRTA1
Language Tests	1/132	0.9518871685613652	0.9999951178411229	0	0	0.32790650543808686	0.016168666993820267	POU6F2
Platelet Count	3/277	0.9520660087664231	0.9999951178411229	0	0	0.4689294403892944	0.023034240675906984	CATSPERB;VWF;ANO2
Paliperidone Palmitate	2/209	0.9521358820012662	0.9999951178411229	0	0	0.41432351082404106	0.02032154117316776	NRP1;TCERG1L
Crohn Disease	5/403	0.9526120546402063	0.9999951178411229	0	0	0.5369761755204594	0.026068870337741974	PPP5C;C21ORF33;TCERG1L;COL5A1;SKAP2
Uric Acid	5/403	0.9526120546402063	0.9999951178411229	0	0	0.5369761755204594	0.026068870337741974	TCERG1L;ARL15;COL11A1;DYNLRB2;ARHGAP26
Stroke	18/1127	0.9568654475468517	0.9999951178411229	0	0	0.6879636827213084	0.03033403564556915	SPAG16;PCSK2;PDE4D;ZNF804B;SNX10;MYRIP;SOBP;FSCB;FAM149A;C1QL2;C7ORF62;FGD4;MARCO;TCERG1L;PKIA;DMRTA1;ASTN2;TRABD2B
S-(3-hydroxypropyl)cysteine N-acetate	4/348	0.9570978294078847	0.9999951178411229	0	0	0.497306676335008	0.02180673248597091	OR52R1;VWF;PAPPA;DDI1
Cholesterol, HDL	24/1438	0.9574311163188352	0.9999951178411229	0	0	0.7174211926687174	0.031208899230055088	PCSK2;SPAG17;SLC37A1;CLPB;ARL15;WDR3;PDE4D;POU6F2;TMC3;TTC39B;OR52M1;C7ORF62;STAG1;DPP6;DMRTA1;PCCB;VPS41;FAT1;LRRC4C;ATF6;PDE9A;CDH18;RNF121;FBN1
Monocytes	2/217	0.9589522378690492	0.9999951178411229	0	0	0.39874181405661835	0.016712868157684142	STXBP6;KIAA0825
Arterial Pressure	3/291	0.9622844750840865	0.9999951178411229	0	0	0.44581018518518517	0.017139243847818973	UBASH3A;MAP3K7;BICD1
Lipids	4/358	0.9633599191880797	0.9999951178411229	0	0	0.4830068073433745	0.018029769465969465	NOS1AP;SOBP;ATF6;FBLN5
Neutrophils	2/223	0.9634441243419691	0.9999951178411229	0	0	0.387795848341042	0.01444182188534635	NOS1AP;ABL1
Electromagnetic Radiation	1/144	0.9635218737766492	0.9999951178411229	0	0	0.30020422055820284	0.01115561554529931	KIAA1324
Blood Pressure	50/2756	0.9656758018230441	0.9999951178411229	0	0	0.7721559845871412	0.026969176993628628	SPAG16;NRP1;C9ORF92;GALNT13;FGF1;NR3C1;OR51L1;NIPBL;MAN1A2;DDI1;UBASH3A;MAP3K7;MESDC2;ARL15;PDCD1LG2;TMC3;MESDC1;METTL25;DMRTA1;CLDN12;PIK3C3;RIN3;AMPH;ASTN2;CDH18;SKAP2;STXBP3;COL11A1;TMTC2;PRDM12;VTCN1;PDSS2;STXBP6;LRRC4C;FZD1;OR51E1;VDR;FAM46A;POU6F2;OR52K1;ARHGAP24;C7ORF62;PKIA;FAT1;NFE2L3;DYNLRB2;CDK14;KIAA0825;UMODL1;FBN1
Rotator Cuff	1/150	0.9682391881405363	0.9999951178411229	0	0	0.28802637049355584	0.009296375725508612	DPP6
Lipoproteins, VLDL	3/301	0.9682904739683365	0.9999951178411229	0	0	0.4306263982102908	0.013876143461487463	FGD4;KIAA1324;LRRC4C
Personality Inventory	1/152	0.9696722158331679	0.9999951178411229	0	0	0.2841821485084686	0.008752010603325235	TCERG1L
Body Fat Distribution	2/233	0.9699015179479941	0.9999951178411229	0	0	0.3708161756942245	0.011332416928857579	OR51F2;GPSM2
Celiac Disease	1/154	0.9710407173382738	0.9999951178411229	0	0	0.28043842905893923	0.008241209946953989	ICOSLG
Heart Rate	3/314	0.9747568433904678	0.9999951178411229	0	0	0.41234726688102896	0.01054257761092347	FAM46A;FSCB;UMODL1
Depressive Disorder	6/509	0.9753257568260991	0.9999951178411229	0	0	0.5081991273833509	0.012696722093990103	C11ORF40;OR52I2;EN1;DYNLRB2;TRABD2B;CDH18
Body Mass Index	33/1971	0.9773235017778114	0.9999951178411229	0	0	0.7139134601208904	0.016375435872457256	SPAG16;SLC24A4;C9ORF92;GALNT13;C2CD2;COL11A1;TMTC2;SNX10;SPATA5;FBLN5;PHF21B;C9ORF129;FGD4;FAM172A;BANF2;RPRM;ARL15;FAM46A;CPSF2;ZNF804B;PPP2R3A;ARHGAP26;ANO2;STAG1;DMRTA1;NOS1AP;TRIP11;DYNLRB2;ASTN2;SLC24A5;CDH18;FBN1;CCDC171
Blood Vessels	1/169	0.9795200453227636	0.9999951178411229	0	0	0.2552017488411294	0.005280781826871499	NFE2L3
Toluene 2,4-Diisocyanate	2/257	0.9812283470405121	0.9999951178411229	0	0	0.335498456588844	0.006357721531824626	DYNC2H1;ARHGAP24
Prostatic Neoplasms	6/529	0.9815745035805199	0.9999951178411229	0	0	0.4882518254263606	0.009080195100060355	PKIA;CEP152;KIAA1324;FAM46A;TMTC2;ARHGAP12
Adipose Tissue	1/174	0.9817546635552136	0.9999951178411229	0	0	0.24776203386362475	0.004562249282203248	PPP2R3A
Alanine Transaminase	1/183	0.9851815408104984	0.9999951178411229	0	0	0.23540066128561704	0.0035143787215197314	GALNT13
Echocardiography	12/907	0.9862710155352743	0.9999951178411229	0	0	0.5670809105765211	0.007839382377499374	GALNT13;PKIA;COL11A1;PAPPA;PDE4D;NTF3;PIK3C3;MYRIP;CENPP;ATF6;ARHGAP24;CCDC171
Anthropometry	1/188	0.9867994270557239	0.9999951178411229	0	0	0.22904737116085372	0.003043690250692494	NIPBL
Periodontitis	1/188	0.9867994270557239	0.9999951178411229	0	0	0.22904737116085372	0.003043690250692494	PKP2
Age-Related Hearing Impairment 1	1/189	0.987101199399828	0.9999951178411229	0	0	0.22781726605159103	0.0029576860642088476	CDH18
Waist Circumference	9/742	0.9879472069381781	0.9999951178411229	0	0	0.5202794882194609	0.006308917885097923	TCERG1L;ARL15;NUP50;HMCN2;TRIP11;UBE2G2;PPP2R3A;NR3C1;FBLN5
Creatinine	5/493	0.9880067801451138	0.9999951178411229	0	0	0.4358853556791569	0.005259270114431023	SLC24A4;SLC37A1;ARL15;EN1;ARHGAP24
Antihypertensive Agents	1/194	0.9885098643571356	0.9999951178411229	0	0	0.22185794855334953	0.00256393628166067	ASTN2
Potassium	1/194	0.9885098643571356	0.9999951178411229	0	0	0.22185794855334953	0.00256393628166067	STARD3NL
Alzheimer Disease	14/1037	0.988709010516401	0.9999951178411229	0	0	0.5774609939500821	0.006557194676849814	ITSN2;SLC24A4;PPP5D1;STEAP3;SLC37A1;FAM46A;PDCD1LG2;MYRIP;NR3C1;SOBP;SCML4;FAT1;DYNLRB2;PDE9A
Obesity	4/434	0.9895476811265235	0.9999951178411229	0	0	0.3960636038742425	0.004161570198530731	NINJ1;FAT1;DYNLRB2;ARHGAP26
Iron	6/568	0.9897513244484499	0.9999951178411229	0	0	0.45343810456423606	0.004671117497156878	OLFM1;KRTAP10-4;HMCN2;TSPEAR;MAP3K7;UMODL1
Cardiovascular Diseases	1/206	0.9912955583031895	0.9999951178411229	0	0	0.20874163608892726	0.001824933487555532	SNAPC3
Education	2/307	0.9931298904528201	0.9999951178411229	0	0	0.27977172767256736	0.0019286952030954	POU6F2;FBN1
Child Development Disorders, Pervasive	45/2726	0.9933557947620297	0.9999951178411229	0	0	0.6938532593193936	0.004625486874971011	SPAG16;PCSK2;NRP1;SLC24A4;STEAP3;COL11A1;KRTAP10-11;PRDM15;KIAA0087;PWP2;BICD1;FGD4;DPP6;C7ORF71;MAN1A2;FYN;UBASH3A;LRRC4C;MAP3K7;CMC2;PDE4D;SLC12A1;FAM46A;ZNF804B;POU6F2;TSPEAR;TC2N;ARHGAP26;CDYL2;C1QL2;ARHGAP24;MESDC1;OVOL2;CEACAM3;RSPH1;TCERG1L;COL5A1;CEACAM6;DMRTA1;ZNF438;AMPH;DYNLRB2;ASTN2;TRABD2B;CDH18
Macular Degeneration	2/328	0.9955282409010933	0.9999951178411229	0	0	0.26146395875559425	0.0011718258551589617	ARL15;SLC24A5
Neuropsychological Tests	1/287	0.9986682125849814	0.9999951178411229	0	0	0.14899591558883593	1.9856313658172517E-4	VPS41
Lupus Erythematosus, Systemic	3/487	0.9990127405276192	0.9999951178411229	0	0	0.2625757575757576	2.593584520048543E-4	SLC12A1;LRRC4C;NADSYN1
Amyotrophic Lateral Sclerosis	1/318	0.9993509977544796	0.9999951178411229	0	0	0.1342089835571313	8.713020860740595E-5	DPP6
Attention Deficit Disorder With Hyperactivity	3/510	0.9993715108120755	0.9999951178411229	0	0	0.25036160420775805	1.5739902829239814E-4	DPP6;ASTN2;MAP3K7
Glomerular Filtration Rate	3/510	0.9993715108120755	0.9999951178411229	0	0	0.25036160420775805	1.5739902829239814E-4	ARL15;COL11A1;ARHGAP24
Platelet Function Tests	136/7446	0.9995185026867264	0.9999951178411229	0	0	0.7181864866847627	3.458881425579644E-4	FCN1;PPP5D1;STEAP3;GALNT13;UBXN2A;RRP1;ZBTB21;FGF1;NR3C1;YARS2;KIAA0930;HMCN2;BANF2;MFSD2B;MAP3K7;ARL15;FIBCD1;FNDC7;UHMK1;OLFM1;PSG8;SFRP4;TCERG1L;PAPPA;PKP2;ERF;PRKD2;RIN3;AMPH;ASTN2;ATF6;TRABD2B;ABCG1;PDE9A;RNF121;STXBP3;TMTC2;PRDM12;VTCN1;SPATA5;FAM149A;FBLN5;TRPM2;DPP6;WDR70;PRR5-ARHGAP8;ABL1;STXBP6;LRRC4C;C5ORF42;SNX5;FZD1;SLC37A1;NUP155;POU6F2;NETO2;ARHGAP26;ARHGAP24;C7ORF62;COL5A1;PKIA;FAT1;NFE2L3;RLN2;DYNLRB2;KIAA1919;CDK14;KIAA0825;FBN1;SPAG16;PCSK2;PRR5;NRP1;C9ORF92;NUMA1;LAMC3;GRIK5;SNX10;HSPB3;SOBP;BICD1;QRFP;FAM102B;NIPBL;DNMT3L;SCML4;MAN1A2;DDI1;REV3L;CIC;DNM1L;ZNF641;INSL4;VWF;STARD3NL;PDE4D;EN1;MYRIP;TMC3;CDYL2;C1QL2;METTL25;OR52R1;NOS1AP;PCCB;CLDN12;AKNAD1;LALBA;DDR2;COL11A1;KIAA0087;FSCB;ATAD2B;RXRA;FAM172A;MLANA;NTF3;KIAA1324;PDSS2;FYN;ZNF621;ZNF620;MGME1;DUT;FAM46C;CEP152;SLC12A1;CCDC59;FAM46A;TSPEAR;PPP2R3A;GDAP2;MAPK10;KANSL2;VPS41;FOLR1
Schizophrenia	8/1453	0.9999951178411229	0.9999951178411229	0	0	0.2252105283620388	1.099516264259281E-6	NRP1;STAG1;TCERG1L;SNAPC3;NOS1AP;POU6F2;PPP2R3A;TC2N
